USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE
user_034,series_KKKKKKK,1679028380,watch
user_035,movie_PPPPPPP,1679028440,watch
user_036,series_LLLLLLL,1679028500,watch
user_037,movie_QQQQQQQ,1679028560,watch
user_038,series_MMMMMMM,1679028620,watch
user_039,movie_RRRRRRR,1679028680,watch
user_040,series_NNNNNNN,1679028740,watch
user_041,movie_SSSSSSS,1679028800,watch
user_042,series_OOOOOOO,1679028860,watch
user_043,movie_TTTTTTT,1679028920,watch
user_044,series_PPPPPPP,1679028980,watch
user_045,movie_UUUUUUU,1679029040,watch
user_046,series_QQQQQQQ,1679029100,watch
user_047,movie_VVVVVVV,1679029160,watch
user_048,series_RRRRRRR,1679029220,watch
user_049,movie_WWWWWWW,1679029280,watch
user_050,series_SSSSSSS,1679029340,watch
user_001,movie_XXXXXXX,1679029400,watch
user_002,series_TTTTTTT,1679029460,watch
user_003,movie_YYYYYYY,1679029520,watch
user_004,series_UUUUUUU,1679029580,watch
user_005,movie_ZZZZZZZ,1679029640,watch
user_006,series_VVVVVVV,1679029700,watch
user_007,movie_AAAAAAAA,1679029760,watch
user_008,series_WWWWWWW,1679029820,watch
user_009,movie_BBBBBBBB,1679029880,watch
user_010,series_XXXXXXX,1679029940,watch
user_011,movie_CCCCCCCC,1679030000,watch
user_012,series_YYYYYYY,1679030060,watch
user_013,movie_DDDDDDDD,1679030120,watch
user_014,series_ZZZZZZZ,1679030180,watch
user_015,movie_EEEEEEEE,1679030240,watch
user_016,series_AAAAAAAA,1679030300,watch
user_017,movie_FFFFFFFF,1679030360,watch
user_018,series_BBBBBBBB,1679030420,watch
user_019,movie_GGGGGGGG,1679030480,watch
user_020,series_CCCCCCCC,1679030540,watch
user_021,movie_HHHHHHHH,1679030600,watch
user_022,series_DDDDDDDD,1679030660,watch
user_023,movie_IIIIIIII,1679030720,watch
user_024,series_EEEEEEEE,1679030780,watch
user_025,movie_JJJJJJJJ,1679030840,watch
user_026,series_FFFFFFFF,1679030900,watch
user_027,movie_KKKKKKKK,1679030960,watch
user_028,series_GGGGGGGG,1679031020,watch
user_029,movie_LLLLLLLL,1679031080,watch
user_030,series_HHHHHHHH,1679031140,watch
user_031,movie_MMMMMMMM,1679031200,watch
user_032,series_IIIIIIII,1679031260,watch
user_033,movie_NNNNNNNN,1679031320,watch
user_034,series_JJJJJJJJ,1679031380,watch
user_035,movie_OOOOOOOO,1679031440,watch
user_036,series_KKKKKKKK,1679031500,watch
user_037,movie_PPPPPPPP,1679031560,watch
user_038,series_LLLLLLLL,1679031620,watch
user_039,movie_QQQQQQQQ,1679031680,watch
user_040,series_MMMMMMMM,1679031740,watch
user_041,movie_RRRRRRRR,1679031800,watch
user_042,series_NNNNNNNN,1679031860,watch
user_043,movie_SSSSSSSS,1679031920,watch
user_044,series_OOOOOOOO,1679031980,watch
user_045,movie_TTTTTTTT,1679032040,watch
user_046,series_PPPPPPPP,1679032100,watch
user_047,movie_UUUUUUUU,1679032160,watch
user_048,series_QQQQQQQQ,1679032220,watch
user_049,movie_VVVVVVVV,1679032280,watch
user_050,series_RRRRRRRR,1679032340,watch
user_001,movie_WWWWWWWW,1679032400,watch
user_002,series_SSSSSSSS,1679032460,watch
user_003,movie_XXXXXXXX,1679032520,watch
user_004,series_TTTTTTTT,1679032580,watch
user_005,movie_YYYYYYYY,1679032640,watch
user_006,series_UUUUUUUU,1679032700,watch
user_007,movie_ZZZZZZZZ,1679032760,watch
user_008,series_VVVVVVVV,1679032820,watch
user_009,movie_AAAAAAAAA,1679032880,watch
user_010,series_WWWWWWWW,1679032940,watch
user_011,movie_BBBBBBBBB,1679033000,watch
user_012,series_XXXXXXXX,1679033060,watch
user_013,movie_CCCCCCCCC,1679033120,watch
user_014,series_YYYYYYYY,1679033180,watch
user_015,movie_DDDDDDDDD,1679033240,watch
user_016,series_ZZZZZZZZ,1679033300,watch
user_017,movie_EEEEEEEEE,1679033360,watch
user_018,series_AAAAAAAAA,1679033420,watch
user_019,movie_FFFFFFFFF,1679033480,watch
user_020,series_BBBBBBBBB,1679033540,watch
user_021,movie_GGGGGGGGG,1679033600,watch
user_022,series_CCCCCCCCC,1679033660,watch
user_023,movie_HHHHHHHHH,1679033720,watch
user_024,series_DDDDDDDDD,1679033780,watch
user_025,movie_IIIIIIIII,1679033840,watch
user_026,series_EEEEEEEEE,1679033900,watch
user_027,movie_JJJJJJJJJ,1679033960,watch
user_028,series_FFFFFFFFF,1679034020,watch
user_029,movie_KKKKKKKKK,1679034080,watch
user_030,series_GGGGGGGGG,1679034140,watch
user_031,movie_LLLLLLLLL,1679034200,watch
user_032,series_HHHHHHHHH,1679034260,watch
user_033,movie_MMMMMMMMM,1679034320,watch
user_034,series_IIIIIIIII,1679034380,watch
user_035,movie_NNNNNNNNN,1679034440,watch
user_036,series_JJJJJJJJJ,1679034500,watch
user_037,movie_OOOOOOOOO,1679034560,watch
user_038,series_KKKKKKKKK,1679034620,watch
user_039,movie_PPPPPPPPP,1679034680,watch
user_040,series_LLLLLLLLL,1679034740,watch
user_041,movie_QQQQQQQQQ,1679034800,watch
user_042,series_MMMMMMMMM,1679034860,watch
user_043,movie_RRRRRRRRR,1679034920,watch
user_044,series_NNNNNNNNN,1679034980,watch
user_045,movie_SSSSSSSSS,1679035040,watch
user_046,series_OOOOOOOOO,1679035100,watch
user_047,movie_TTTTTTTTT,1679035160,watch
user_048,series_PPPPPPPPP,1679035220,watch
user_049,movie_UUUUUUUUU,1679035280,watch
user_050,series_QQQQQQQQQ,1679035340,watch
user_001,movie_VVVVVVVVV,1679035400,watch
user_002,series_RRRRRRRRR,1679035460,watch
user_003,movie_WWWWWWWWW,1679035520,watch
user_004,series_SSSSSSSSS,1679035580,watch
user_005,movie_XXXXXXXXX,1679035640,watch
user_006,series_TTTTTTTTT,1679035700,watch
user_007,movie_YYYYYYYYY,1679035760,watch
user_008,series_UUUUUUUUU,1679035820,watch
user_009,movie_ZZZZZZZZZ,1679035880,watch
user_010,series_VVVVVVVVV,1679035940,watch
user_011,movie_AAAAAAAAAA,1679036000,watch
user_012,series_WWWWWWWWW,1679036060,watch
user_013,movie_BBBBBBBBBB,1679036120,watch
user_014,series_XXXXXXXXX,1679036180,watch
user_015,movie_CCCCCCCCCC,1679036240,watch
user_016,series_YYYYYYYYY,1679036300,watch
user_017,movie_DDDDDDDDDD,1679036360,watch
user_018,series_ZZZZZZZZZ,1679036420,watch
user_019,movie_EEEEEEEEEE,1679036480,watch
user_020,series_AAAAAAAAAA,1679036540,watch
user_021,movie_FFFFFFFFFF,1679036600,watch
user_022,series_BBBBBBBBBB,1679036660,watch
user_023,movie_GGGGGGGGGG,1679036720,watch
user_024,series_CCCCCCCCCC,1679036780,watch
user_025,movie_HHHHHHHHHH,1679036840,watch
user_026,series_DDDDDDDDDD,1679036900,watch
user_027,movie_IIIIIIIIII,1679036960,watch
user_028,series_EEEEEEEEEE,1679037020,watch
user_029,movie_JJJJJJJJJJ,1679037080,watch
user_030,series_FFFFFFFFFF,1679037140,watch
user_031,movie_KKKKKKKKKK,1679037200,watch
user_032,series_GGGGGGGGGG,1679037260,watch
user_033,movie_LLLLLLLLLL,1679037320,watch
user_034,series_HHHHHHHHHH,1679037380,watch
user_035,movie_MMMMMMMMMM,1679037440,watch
user_036,series_IIIIIIIIII,1679037500,watch
user_037,movie_NNNNNNNNNN,1679037560,watch
user_038,series_JJJJJJJJJJ,1679037620,watch
user_039,movie_OOOOOOOOOO,1679037680,watch
user_040,series_KKKKKKKKKK,1679037740,watch
user_041,movie_PPPPPPPPPP,1679037800,watch
user_042,series_LLLLLLLLLL,1679037860,watch
user_043,movie_QQQQQQQQQQ,1679037920,watch
user_044,series_MMMMMMMMMM,1679037980,watch
user_045,movie_RRRRRRRRRR,1679038040,watch
user_046,series_NNNNNNNNNN,1679038100,watch
user_047,movie_SSSSSSSSSS,1679038160,watch
user_048,series_OOOOOOOOOO,1679038220,watch
user_049,movie_TTTTTTTTTT,1679038280,watch
user_050,series_PPPPPPPPPP,1679038340,watch
user_001,movie_UUUUUUUUUU,1679038400,watch
user_002,series_QQQQQQQQQQ,1679038460,watch
user_003,movie_VVVVVVVVVV,1679038520,watch
user_004,series_RRRRRRRRRR,1679038580,watch
user_005,movie_WWWWWWWWWW,1679038640,watch
user_006,series_SSSSSSSSSS,1679038700,watch
user_007,movie_XXXXXXXXXX,1679038760,watch
user_008,series_TTTTTTTTTT,1679038820,watch
user_009,movie_YYYYYYYYYY,1679038880,watch
user_010,series_UUUUUUUUUU,1679038940,watch
user_011,movie_ZZZZZZZZZZ,1679039000,watch
user_012,series_VVVVVVVVVV,1679039060,watch
user_013,movie_AAAAAAAAAAA,1679039120,watch
user_014,series_WWWWWWWWWW,1679039180,watch
user_015,movie_BBBBBBBBBBB,1679039240,watch
user_016,series_XXXXXXXXXX,1679039300,watch
user_017,movie_CCCCCCCCCCC,1679039360,watch
user_018,series_YYYYYYYYYY,1679039420,watch
user_019,movie_DDDDDDDDDDD,1679039480,watch
user_020,series_ZZZZZZZZZZ,1679039540,watch
user_021,movie_EEEEEEEEEEE,1679039600,watch
user_022,series_AAAAAAAAAAA,1679039660,watch
user_023,movie_FFFFFFFFFFF,1679039720,watch
user_024,series_BBBBBBBBBBB,1679039780,watch
user_025,movie_GGGGGGGGGGG,1679039840,watch
user_026,series_CCCCCCCCCCC,1679039900,watch
user_027,movie_HHHHHHHHHHH,1679039960,watch
user_028,series_DDDDDDDDDDD,1679040020,watch
user_029,movie_IIIIIIIIIII,1679040080,watch
user_030,series_EEEEEEEEEEE,1679040140,watch
user_031,movie_JJJJJJJJJJJ,1679040200,watch
user_032,series_FFFFFFFFFFF,1679040260,watch
user_033,movie_KKKKKKKKKKK,1679040320,watch
user_034,series_GGGGGGGGGGG,1679040380,watch
user_035,movie_LLLLLLLLLLL,1679040440,watch
user_036,series_HHHHHHHHHHH,1679040500,watch
user_037,movie_MMMMMMMMMMM,1679040560,watch
user_038,series_IIIIIIIIIII,1679040620,watch
user_039,movie_NNNNNNNNNNN,1679040680,watch
user_040,series_JJJJJJJJJJJ,1679040740,watch
user_041,movie_OOOOOOOOOOO,1679040800,watch
user_042,series_KKKKKKKKKKK,1679040860,watch
user_043,movie_PPPPPPPPPPP,1679040920,watch
user_044,series_LLLLLLLLLLL,1679040980,watch
user_045,movie_QQQQQQQQQQQ,1679041040,watch
user_046,series_MMMMMMMMMMM,1679041100,watch
user_047,movie_RRRRRRRRRRR,1679041160,watch
user_048,series_NNNNNNNNNNN,1679041220,watch
user_049,movie_SSSSSSSSSSS,1679041280,watch
user_050,series_OOOOOOOOOOO,1679041340,watch
user_001,movie_TTTTTTTTTTT,1679041400,watch
user_002,series_PPPPPPPPPPP,1679041460,watch
user_003,movie_UUUUUUUUUUU,1679041520,watch
user_004,series_QQQQQQQQQQQ,1679041580,watch
user_005,movie_VVVVVVVVVVV,1679041640,watch
user_006,series_RRRRRRRRRRR,1679041700,watch
user_007,movie_WWWWWWWWWWW,1679041760,watch
user_008,series_SSSSSSSSSSS,1679041820,watch
user_009,movie_XXXXXXXXXXX,1679041880,watch
user_010,series_TTTTTTTTTTT,1679041940,watch
user_011,movie_YYYYYYYYYYY,1679042000,watch
user_012,series_UUUUUUUUUUU,1679042060,watch
user_013,movie_ZZZZZZZZZZZ,1679042120,watch
user_014,series_VVVVVVVVVVV,1679042180,watch
user_015,movie_AAAAAAAAAAAA,1679042240,watch
user_016,series_WWWWWWWWWWW,1679042300,watch
user_017,movie_BBBBBBBBBBBB,1679042360,watch
user_018,series_XXXXXXXXXXX,1679042420,watch
user_019,movie_CCCCCCCCCCCC,1679042480,watch
user_020,series_YYYYYYYYYYY,1679042540,watch
user_021,movie_DDDDDDDDDDDD,1679042600,watch
user_022,series_ZZZZZZZZZZZ,1679042660,watch
user_023,movie_EEEEEEEEEEEE,1679042720,watch
user_024,series_AAAAAAAAAAAA,1679042780,watch
user_025,movie_FFFFFFFFFFFF,1679042840,watch
user_026,series_BBBBBBBBBBBB,1679042900,watch
user_027,movie_GGGGGGGGGGGG,1679042960,watch
user_028,series_CCCCCCCCCCCC,1679043020,watch
user_029,movie_HHHHHHHHHHHH,1679043080,watch
user_030,series_DDDDDDDDDDDD,1679043140,watch
user_031,movie_IIIIIIIIIIII,1679043200,watch
user_032,series_EEEEEEEEEEEE,1679043260,watch
user_033,movie_JJJJJJJJJJJJ,1679043320,watch
user_034,series_FFFFFFFFFFFF,1679043380,watch
user_035,movie_KKKKKKKKKKKK,1679043440,watch
user_036,series_GGGGGGGGGGGG,1679043500,watch
user_037,movie_LLLLLLLLLLLL,1679043560,watch
user_038,series_HHHHHHHHHHHH,1679043620,watch
user_039,movie_MMMMMMMMMMMM,1679043680,watch
user_040,series_IIIIIIIIIIII,1679043740,watch
user_041,movie_NNNNNNNNNNNN,1679043800,watch
user_042,series_JJJJJJJJJJJJ,1679043860,watch
user_043,movie_OOOOOOOOOOOO,1679043920,watch
user_044,series_KKKKKKKKKKKK,1679043980,watch
user_045,movie_PPPPPPPPPPPP,1679044040,watch
user_046,series_LLLLLLLLLLLL,1679044100,watch
user_047,movie_QQQQQQQQQQQQ,1679044160,watch
user_048,series_MMMMMMMMMMMM,1679044220,watch
user_049,movie_RRRRRRRRRRRR,1679044280,watch
user_050,series_NNNNNNNNNNNN,1679044340,watch
